,channel_AF3_lyap_r,arousal,valence,dominance,liking,subject,channel_F3_lyap_r,channel_F7_lyap_r,channel_FC5_lyap_r,channel_T7_lyap_r,channel_P7_lyap_r,channel_O1_lyap_r,channel_O2_lyap_r,channel_P8_lyap_r,channel_T8_lyap_r,channel_FC6_lyap_r,channel_F8_lyap_r,channel_F4_lyap_r,channel_AF4_lyap_r
0,0.02587995268082409,3.9,4.08,2.86,5.04,s05,0.025733041249393285,0.02395409070528474,0.03202511324707467,0.03626498078660203,0.03585555804403198,0.04601728129171511,0.014919401383867477,0.029612733089896245,0.03337132847099969,0.024353864166762842,0.04116292188897319,0.03344332926413591,0.012041475979787008
0,0.01537631492357005,4.04,3.01,1.91,5.05,s05,0.01728226909733765,0.042930742115501394,0.01439466494434284,0.017486746050276784,0.015707664070902717,0.032334206379498645,0.006932359829283437,0.014121460914611863,0.016676869536891008,0.04320819390683002,0.01716566519303746,0.016260042154563965,0.0179184303139194
0,0.03431113891399101,2.94,8.1,9.0,9.0,s05,0.012495851300797308,0.028941777751541796,0.04784577829516919,0.033129366822392474,0.014154232393099575,0.027967904572735253,0.007558653647439379,0.02826193218999611,0.012542799679008785,0.03758550275836072,0.013291524874197552,0.0405408139046641,0.012935444954279406
0,0.02112422497883997,6.9,6.04,7.95,4.05,s05,0.011878978414932344,0.04855034156721461,0.04822098916890665,0.04732938931912792,0.02587895488812426,0.04615001893026948,0.0033230306701735645,0.017682117122714853,0.009730046002369935,0.04742648172982128,0.009294568619638037,0.016426406795695736,0.012325633542118304
0,0.033345682010214456,1.94,4.12,2.06,1.94,s05,0.06392003415705082,0.023736572789621883,0.02445378670325649,0.027525566305432975,0.02464347619276785,0.024794909718272504,0.010860233976129723,0.02889240689845896,0.030144029855728185,0.02189220648545489,0.03763247774693054,0.023137357208755076,0.025369928652181205
0,0.025915761895751142,5.17,9.0,8.01,3.99,s05,0.028904275470262995,0.03811897864708541,0.02390781665054443,0.029608096711564974,0.038327163636090324,0.02635077770043247,0.0075684957336959935,0.02605234827174259,0.013346680595403572,0.02926180822455952,0.01315058779528755,0.025941827403965195,0.012980264663696303
0,0.03449648847218352,6.03,6.97,8.1,6.0,s05,0.031171380622046333,0.024078940724523278,0.026103074210030698,0.023828763228196412,0.038793490883103014,0.03965159869731825,0.003738401874377725,0.02921846849577757,0.03133017739486187,0.036063214133846076,0.03711392054880482,0.02912819224935736,0.03807593682654829
0,0.012409544313276274,4.86,8.1,8.17,3.97,s05,0.012632234069536294,0.03853116662878724,0.01416231871550922,0.014581954318123988,0.0147375035930325,0.03814051611381652,0.013184125082833502,0.013115483841805976,0.014910714815247765,0.042537766650207164,0.01586452013737459,0.013591979908493323,0.014812418254646163
0,0.030914184478783382,4.91,9.0,9.0,3.88,s05,0.04684485320803486,0.02466443344786927,0.04670154010086991,0.029823207264714255,0.03406972508681439,0.031262978034860875,0.005460475620470413,0.028235510890227414,0.04098065868885622,0.026147585648756813,0.04100153365233197,0.026188198550716964,0.013542887326833414
0,0.036473695018835156,1.91,7.01,6.04,1.0,s05,0.03128384462978295,0.030597281113385437,0.039598259763451944,0.03340655573170466,0.04136407321557073,0.04314359713069447,0.0005737185313333352,0.03364737963897896,0.04027252415749985,0.047905220376801776,0.030856781646985028,0.027623497787057843,0.011249229431152263
0,0.021134600240833756,1.0,3.91,6.13,1.04,s05,0.024761873451538234,0.04877229369416533,0.048339498286344644,0.022846167987636536,0.0253837786792699,0.046775040442617155,0.009614878370050706,0.02198275908269524,0.02258177133389781,0.04873890354663507,0.04793530824233073,0.04555358220375441,0.022288046652714184
0,0.01896948626660921,1.0,4.86,7.05,1.0,s05,0.010761734692555551,0.02029582712080013,0.01753208685729472,0.021833269740387743,0.012306439147980639,0.03139179910721379,0.01870073770221894,0.018671844887921174,0.011217069661612789,0.025476515583726458,0.010466945612205512,0.049348313467843206,0.010337162593625566
0,0.033708312984906945,7.0,6.96,8.0,2.92,s05,0.014449443889114046,0.03198929863237592,0.04465975622557657,0.04366485063619043,0.012371312915154187,0.03728754227621509,0.0014248951933439654,0.030321573948046392,0.013513311018814993,0.03617455122763648,0.013463472836726503,0.03239995164715152,0.01490881340458704
0,0.02600935464765514,8.19,4.13,6.56,7.47,s06,0.027115077032686796,0.02357447422203474,0.016857571197768415,0.04499371894320159,0.04330562149099541,0.051315954753330825,0.0037360191345214466,0.043565595598149175,0.03773462614196955,0.026220360750423676,0.027743650675866476,0.043207381004677754,0.043664103223566335
0,0.021677838300806097,6.83,6.62,7.08,5.96,s06,0.021170893801048776,0.016551039913507894,0.03498747846582419,0.047439737095413395,0.02022559717884217,0.030286634429679084,0.01271358958461817,0.030359612112018326,0.03526214006357316,0.020691991745566768,0.024615335464477552,0.026669308843804987,0.0460458371872293
0,0.048582743994797256,7.69,5.99,6.87,6.49,s06,0.02521156673816165,0.024850917865840257,0.022662519240585446,0.03763112843642982,0.04963598408276516,0.022046900413908922,0.013670069711250007,0.04286935723813861,0.043479143766532335,0.03920804048297411,0.03420164970790631,0.04762337047357315,0.04620857382179214
0,0.030053303735515204,7.55,6.79,7.56,7.05,s06,0.024409726949838544,0.016315529853340213,0.018948885110708216,0.03998998633602203,0.020949539602318122,0.01764483242244489,0.004963605923760262,0.03259871803201025,0.03321356706944046,0.018974672340032604,0.03652622593666581,0.03213015171027409,0.04690302852401171
0,0.016989291369259783,7.01,7.38,6.55,7.36,s06,0.021927662210150144,0.022617874040708516,0.013176294473501077,0.02370206031744351,0.017806564058576186,0.017365832905192696,0.004658620178171939,0.02396098702818488,0.019235280930526635,0.017962057511884844,0.02362983500915947,0.017392772894639034,0.032511411154915563
0,0.019537226609357694,8.05,4.5,7.58,6.63,s06,0.021541302348419993,0.05042301148784395,0.017436911365178588,0.042089759676079926,0.027199129523575102,0.017946705292529043,0.01822301546732563,0.03650896967503052,0.03614970689745726,0.044525170092743524,0.032056237839080536,0.050385336030887684,0.0467723328368109
0,0.023025053383562734,8.26,8.27,7.28,8.0,s06,0.01741153067284872,0.022577669332315645,0.018445512750646306,0.03486701740938068,0.022894071222661655,0.022112045707283416,0.0052546892911114005,0.02314554727994484,0.02689585359186529,0.027253625306440793,0.024486266649686263,0.018174298516996527,0.04306673125216845
0,0.026418851805733532,7.05,2.69,5.0,6.83,s06,0.024041962885594667,0.014300761546118777,0.023974980364789025,0.04364625385829387,0.03032109141349789,0.029482766208659222,0.009042498644660434,0.03165132748453242,0.034534834803126135,0.016460324460127174,0.017817815581520662,0.023538749774526104,0.04592287271542666
0,0.01685637825137943,7.87,5.13,6.1,8.28,s06,0.023303710497342693,0.01597761807479257,0.022666638762086314,0.03640236036274516,0.0254287850725782,0.023556806752970002,0.008443527054368356,0.031173888532949896,0.03382368279684445,0.046649925076231724,0.01742602049649399,0.04335717886450754,0.04702404871919108
0,0.049066229832323296,7.37,5.46,8.4,8.03,s06,0.030660649149463252,0.024078085204103112,0.025912690841756892,0.044471353337280806,0.048960180342951826,0.025012501729339224,0.016662458190344325,0.038732688468799154,0.04594202215934491,0.022864202875912315,0.049812847740796154,0.032994713312964864,0.04272838433583571
0,0.03121326225501399,4.99,2.5,7.31,4.03,s06,0.01833397477537709,0.04987371316302799,0.022896919669685874,0.042848751060944844,0.03733851828421602,0.016520256524557457,0.011334682765759769,0.02719590781375566,0.03233219674602645,0.01562996920892751,0.01904876415546107,0.027620123568821837,0.0449587943858671
0,0.028240464270221945,7.17,3.12,6.87,2.99,s06,0.031634662384377385,0.01357824412633018,0.023046932165492084,0.015840072944910716,0.03339692703763349,0.021224638608496906,0.011020766200172866,0.04297514571283107,0.04386559590361185,0.011975605406851083,0.02213572555728879,0.042562498992547146,0.0470740130073146
0,0.028751136279577212,7.79,3.95,7.38,6.99,s06,0.03143836907821658,0.03874892755468292,0.0248913492702478,0.04632586016690828,0.04605893131525556,0.03501437937512112,0.006479394645021765,0.04334813670108201,0.03693680133718355,0.0352340259050067,0.027828895804023687,0.03977223404666823,0.046713347363292794
0,0.04028234062614019,6.32,3.49,7.4,5.38,s06,0.020854293441222742,0.013121751607474665,0.01799359426393582,0.040213558966653344,0.037550883125840484,0.028076058501129972,0.0015102855145830846,0.0397699445147756,0.04050737974936499,0.016452107510324335,0.021695355173490225,0.038027143478393456,0.04729681534874717
0,0.016778616266926453,5.59,3.79,3.68,4.04,s06,0.02264225456740836,0.016497774950162646,0.022816993378020956,0.03903106304637169,0.02633461192413984,0.023856680471818346,0.009865212858768846,0.03822425053953759,0.04568659757002007,0.04601688822921443,0.016541190199799414,0.0300741245766648,0.04780586877263587
0,0.02762651276755152,5.06,7.45,3.67,7.08,s06,0.030525095031240235,0.0136343184164015,0.0327827223054654,0.04316525764035107,0.02190850241383489,0.017529208581526,0.0036944258481937183,0.02612713805536706,0.03032079784876866,0.019002169697016732,0.01801355330498648,0.024675532582857394,0.04505408401776086
0,0.044733924030511796,6.72,3.63,2.88,6.15,s06,0.03793945270672165,0.013082185951439222,0.041326345729405356,0.020408208322043275,0.04416384428067326,0.041026498029134294,0.01554247705559955,0.04566355863011876,0.04502487164690987,0.013548442157539291,0.04190554165364896,0.04036810858207823,0.04800998483385374
0,0.01781117759547142,7.59,5.81,6.14,6.37,s06,0.016508554364298614,0.01027756068666105,0.012704405751261591,0.03243911139788954,0.031974285983582935,0.01093467298921155,0.0008126011913556475,0.0485638355722233,0.03387688772351123,0.012236066187842405,0.01744941302708199,0.027224970377803817,0.044078832461421726
0,0.050045158425155896,7.41,5.6,6.67,6.91,s06,0.046973299625725655,0.01637337959418864,0.014891014907319675,0.03789921019890319,0.02194177753987155,0.023816056827922427,0.009159633864805302,0.03350160929651619,0.04011486287702592,0.020460935628379723,0.018177904669694066,0.03774214418310861,0.048299092457706805
0,0.013579112666470019,5.01,3.05,6.59,3.03,s06,0.017232346010731904,0.016950007323380183,0.01678171786633144,0.03325729368008225,0.031327526909964466,0.017356820158905814,0.013666040018985089,0.048326941412322466,0.025525778652268107,0.02755742774290205,0.018093192970359547,0.04359664478551057,0.044983629355753355
0,0.023399276967007387,6.28,4.59,3.42,6.13,s06,0.022718015253028464,0.017096010870852774,0.023438051244714812,0.04583670973671231,0.0267368045938805,0.019591070793487056,0.0032854700236128087,0.03347458384934387,0.03752128617805343,0.01997000645464799,0.02465333886198951,0.030637879936946548,0.045860286942102
0,0.0290718627398155,7.56,3.19,2.46,7.23,s06,0.03217479076495167,0.0295038566180673,0.05022944333601977,0.04535255234940615,0.03484092819537812,0.04274377101351127,0.006469856228744677,0.04556289615487699,0.04654020635705254,0.046828773194561135,0.036186236844343266,0.04347424121727628,0.04872199628586172
0,0.017759222871675202,3.47,3.54,3.59,4.55,s06,0.018973709279157966,0.014882622815794876,0.030565309589722308,0.044634877111678795,0.0494233087617524,0.033532543496770977,0.00837100012260545,0.039489308869998685,0.04481366253836643,0.01978646845329458,0.050545472028304096,0.03866725260751281,0.04554561062863009
0,0.04284030007708358,3.5,4.01,3.41,4.22,s06,0.04069024674256111,0.023884663320755742,0.031833689586788866,0.04442311713570053,0.04685532411530421,0.022224711341198328,0.01098534836980699,0.04422415468029518,0.04316200743940549,0.03966819061789398,0.04324181992539591,0.03868607596347197,0.047809319209335524
0,0.025179255663693702,7.09,6.42,3.49,6.36,s06,0.03257080748841008,0.016147555140998446,0.024086817018278417,0.040926507481357406,0.02293520111171926,0.023675892903254635,0.018064462929441045,0.047047779133177904,0.04688964309597854,0.01858759977686124,0.06736215523311068,0.0476779095933811,0.04616482490883748
0,0.03260297225970836,5.08,3.37,6.22,2.79,s06,0.0262319553825972,0.020146262364124666,0.024159774922211063,0.043593723433358454,0.04386492277446556,0.03166371408630817,0.009270807734706713,0.0363513600346474,0.036857815666148167,0.04876693414182085,0.023727526376158076,0.04800268126108428,0.045812161345231056
0,0.029887260561862517,5.08,3.47,3.74,3.08,s06,0.030642510198587297,0.025209337526448085,0.01869937524957175,0.04537046332108351,0.02792188351710865,0.020676047220004826,0.013048104236000294,0.04255062511989057,0.04664563645217509,0.03063074053520125,0.020795473585211225,0.04039590065939381,0.04857843513775594
0,0.02076774818409416,6.42,3.62,7.78,6.99,s06,0.01945132383211399,0.04784751035729231,0.04836370293989103,0.04041755073948903,0.028137063310269727,0.015754183070866137,0.0032376617751517563,0.035883034739577845,0.040288764133787874,0.02362123014745201,0.023550963663792918,0.030569821404957977,0.04612833485567486
0,0.03206343895457901,4.27,5.45,3.71,6.63,s06,0.03202687560431154,0.02671298348723175,0.02149068038126907,0.045029829857044734,0.044506594834314885,0.03516096893478835,0.011125198766296843,0.04052528707604648,0.04482325754667589,0.031432435924845605,0.041695994099113204,0.04577015136417592,0.049148285837101846
0,0.026411845587998847,6.99,3.79,3.83,7.1,s06,0.030619958922273604,0.021616846752441538,0.025422238779592037,0.047747903301518,0.028745298695190987,0.025644422887445607,0.0149222424155786,0.03385294079516964,0.032663909116185705,0.02521414826520129,0.023703996951763506,0.04876714157842774,0.045191552585228986
0,0.017914900412926094,3.65,3.49,4.05,6.36,s06,0.026010422916202584,0.01800255854051168,0.029576786926814442,0.02311019581401727,0.024533271789550854,0.018585907233940147,0.0013350637191568082,0.01941387993948781,0.019362867347837463,0.04556855705234551,0.02697021652565206,0.024393167600526983,0.03463989087618965
0,0.030176660516759903,6.99,4.5,7.12,8.05,s06,0.017610253868522007,0.01791973821409437,0.018267668210542726,0.03628036975860591,0.020356824109842298,0.014095700704134406,0.006874633253666299,0.021629960323960317,0.027201190464674653,0.013307908388573406,0.025293513968750448,0.025900290291952285,0.044625402572459796
0,0.030894175138899572,6.68,4.37,7.96,3.88,s06,0.027701768839637615,0.048668952864043595,0.019559365935244735,0.045793368583335055,0.02962737793735208,0.021775938769963744,0.00672969065214446,0.04335708654016484,0.044877986262615535,0.027643881273599995,0.024864299702713043,0.044313581814443344,0.04486748210170802
0,0.02241619478385107,3.31,4.45,6.23,2.36,s06,0.023897752912999587,0.02023439187481349,0.018564102968831733,0.03848896904995556,0.024526920236153223,0.05412170174263505,0.005442754845869995,0.03253698132830035,0.03846211684377566,0.024674043001992784,0.033134371369749706,0.04193414171800791,0.04550185902674406
0,0.01781786667121618,3.96,5.71,3.06,3.71,s06,0.028807662540249523,0.01763655851175477,0.017798756505106515,0.04277167983521205,0.01836477208325239,0.013409169403822942,0.007861328961556295,0.04321545057670587,0.04876888146244704,0.01620216183743242,0.029228952952793676,0.03226385922992921,0.04554560901527124
0,0.025692532248043482,5.71,6.21,8.49,7.46,s06,0.032264995808694755,0.020902012129681954,0.01993716119781258,0.03746718613777689,0.042078637007463025,0.01902888478256585,-0.0001459683582280528,0.0358394139744128,0.04505129169416377,0.026194664769396553,0.020475414606529924,0.037373973193921474,0.042027595586943994
0,0.027080462625585142,4.83,5.74,4.56,2.18,s06,0.03071075010911282,0.021596477835597476,0.049501910015028384,0.036989624813456204,0.03925149605616197,0.026147074653350814,0.003796390901531894,0.03469736657275505,0.04444931531399886,0.021842321951038857,0.022454518680957224,0.03499359279963261,0.04599692516757142
0,0.022766894257269427,4.44,5.58,3.12,5.04,s06,0.017912851585136433,0.018264145641536302,0.013947461868499277,0.020930740743961358,0.0200438391078602,0.013153533001879552,0.004456613665429319,0.02394469280885522,0.029574354578789333,0.02254049804184459,0.01185890177746746,0.017933022844922243,0.03769816181115933
0,0.01758348024808426,6.56,6.5,7.53,7.4,s06,0.013803492059240724,0.012466291088168902,0.023482003219277216,0.038229517769395184,0.019430578599764565,0.026277078615201708,0.008777662745693146,0.02783139497768213,0.036486944399381875,0.015590052905045112,0.02489204825935788,0.03125706793512197,0.04573246357136204
0,0.025798134751372166,4.85,4.64,5.04,5.03,s06,0.023608774143260944,0.014034782587471649,0.026867282974136292,0.04385934019447276,0.017653546934052737,0.023803896956391415,0.0054144892776220015,0.03229807580218576,0.04281566537412491,0.04547770309259212,0.025144908716390437,0.03235588892009186,0.0460368909333882
0,0.030506951516087632,8.1,4.01,1.92,7.06,s07,0.02066868871122905,0.012438598212662208,0.017896798940805123,0.019302294804499496,0.04581453608221275,0.027301512986970953,0.0031226834628095713,0.026847790289084107,0.011678386219477355,0.01698525135333705,0.018599916290450713,0.016572475057887257,0.017185402667428594
0,0.017585868363851873,7.15,5.96,3.96,6.91,s07,0.013736458091468952,0.012575482155059464,0.01734044132651844,0.012784616096869886,0.029271527603789437,0.01811140579181697,0.005833287824664052,0.01890227427849392,0.014652168834125985,0.017576731168306537,0.017774173191615335,0.022691305205288413,0.024399572455682153
0,0.01355113432957575,7.1,4.12,3.03,6.09,s07,0.025764712920555526,0.01825827818650448,0.01781320702898618,0.022881702276376727,0.01809605923327752,0.018839908170175897,0.011460563592743276,0.024225710250519117,0.01818537057101049,0.024562124453861515,0.01675933140974756,0.02481379351773082,0.02321114068502914
0,0.019144430265321647,7.08,5.03,3.0,2.97,s07,0.023421842449313984,0.016753255665957124,0.016741237797579783,0.01808050962594818,0.022640293771094017,0.018911331564515323,0.009984156959935145,0.01783670959891841,0.02220124621967698,0.018804413931710198,0.024461234008872797,0.029713848502329596,0.024654177423138024
0,0.025019029994587466,7.05,6.99,6.04,8.05,s07,0.029731921638761212,0.02273964148301346,0.017651374523456075,0.02099479554773666,0.0194807638333538,0.028949909442873657,0.004287820093398785,0.02655509697211975,0.023173607312716102,0.06370160146193052,0.017213539762811047,0.03471259363404986,0.02375809805733819
0,0.02812139003783603,6.97,6.04,3.0,7.03,s07,0.023842376143067823,0.009717561981894775,0.011155313545173646,0.023789404774760246,0.025625322150792464,0.037356528368863225,0.016989809170103738,0.02444307446823341,0.017595280657757492,0.02283179630078102,0.024880871667966556,0.026170971629383512,0.019667456610402038
0,0.04837173515266465,7.08,7.06,7.06,7.03,s07,0.038923028608615844,0.012427046582415214,0.02325238605121992,0.023542593485728486,0.01973868464375564,0.038120783611693285,0.008202971073618979,0.02500930408855069,0.023684797182187967,0.017532475702055017,0.024250880702511156,0.024386927325729207,0.024387032121092427
0,0.04553424395047689,7.0,5.99,7.04,7.06,s07,0.034086951842674774,0.0249619575647206,0.028567522289843706,0.027628290784227766,0.05000964038226067,0.019665139062063845,0.0058988396649878065,0.024920430550208535,0.024869283477028416,0.012221229197615284,0.018022212353381264,0.02472840927459389,0.023971680756453548
0,0.008724227818575897,6.99,4.0,7.08,7.05,s07,0.02551773092248913,0.01722146914555456,0.017659007847963967,0.029193432633183528,0.0191870796811448,0.018619114226037157,0.0037710099041891984,0.018463306374602004,0.017409369185730408,0.017192025761027692,0.01775978685735322,0.018387818074488166,0.013430940521346878
0,0.019384847892509518,7.09,7.04,8.06,7.09,s07,0.025467457090105377,0.012492453301703137,0.023403967867840804,0.025570222309657525,0.019525915711790416,0.023506556500445325,0.006696471129719176,0.02347778435591822,0.01911075560601185,0.025606502958802225,0.013422190726220109,0.02918615374531761,0.018694589426229116
0,0.024920222523448252,7.03,7.09,2.97,8.06,s07,0.03188263944217137,0.01847022575336478,0.03406599982754206,0.025151849055028264,0.025197532150771643,0.024929528707986346,0.009690580033419263,0.030819716509713466,0.01821140273586709,0.024474940110129156,0.023236811816037446,0.025599269552545365,0.0317049409006979
0,0.027758658587277406,6.99,4.05,5.0,7.1,s07,0.025092629547957563,0.01775515603495152,0.01265932713355205,0.024130462290166528,0.023687300839266942,0.024702587865213125,0.011832293292932138,0.020345700444198953,0.02921824239975788,0.021956603003949613,0.019241948704142878,0.02863590461867192,0.023736097000457434
0,0.023562452085423454,8.0,2.96,1.94,7.1,s07,0.05746656459766424,0.024664869707220434,0.021100653076721546,0.05099345372647665,0.031747933300867025,0.023271767412894724,0.00734986160315703,0.048560677923370744,0.017207228855823868,0.016698175715649213,0.016972443559667347,0.020661471772381586,0.030579099608754105
0,0.020581533965163372,7.09,5.03,4.97,7.12,s07,0.022117909230828608,0.017781683376857083,0.019116142293908886,0.026368699230990618,0.024486715580613126,0.0331211231567048,0.009224706783629204,0.023398547694731122,0.023236224415538135,0.024137451884510813,0.023843187814230483,0.030064092363630026,0.03074145317077633
0,0.02319793858370937,7.99,3.01,1.0,7.03,s07,0.02395216134878313,0.01730974558945515,0.015919204596634533,0.023724637712751212,0.026681776885147772,0.018843944256122052,-0.002138307399319674,0.0344939991668029,0.022553360480444342,0.02548195503570208,0.01246115961274879,0.018154828103033878,0.03163049682231267
0,0.019028655775300544,3.03,5.04,3.95,7.05,s07,0.023204676135555723,0.01977096904407832,0.01697702198238138,0.031582587629884154,0.015983279923261207,0.033284093693194086,0.0037416398636107417,0.03323911991748188,0.02793901184212578,0.016091591709262523,0.023812393230844442,0.024501012272811828,0.03310065741067382
0,0.024556393675751798,7.12,2.05,3.0,8.1,s07,0.04197907762213062,0.024293380893572844,0.018030327266506187,0.03201640726445805,0.023500068524385357,0.03073602438879561,0.004478660232891699,0.025102499553135486,0.014168911092863258,0.02788164360182625,0.024881486578302088,0.03785785767851967,0.017192134143799345
0,0.018530795862386353,7.03,3.06,5.03,7.01,s07,0.018442157860640514,0.017825325766762257,0.024700752626334387,0.013119019828476207,0.01785848328447718,0.02605243305583555,0.0019086956039187904,0.02345552706456454,0.0127091616183726,0.01730429209195633,0.017214882504808855,0.018421799271971115,0.023336351691902398
0,0.02387718787560109,6.99,6.04,6.03,7.0,s07,0.02469639149340958,0.01918723950019232,0.01812524978931125,0.018457469049390635,0.021024470233092667,0.019212142451778682,0.00826771690854022,0.030112671000616854,0.020362924743484452,0.02657849710066231,0.017658196962796503,0.024147625807877493,0.03131744776453281
0,0.018191663773505114,8.06,6.06,2.05,7.14,s07,0.027060999975099493,0.018240489802517478,0.029476925822636064,0.018182187289981867,0.02964472344943448,0.022125712593833145,0.003040573352740974,0.019007965758606384,0.02473557502135155,0.0237797288763213,0.02398138772838873,0.01926687785557308,0.017936060716817463
0,0.021062106876582692,3.12,5.99,6.06,6.94,s07,0.022679793113246756,0.03097247194856044,0.03055687701954713,0.017851740449339366,0.02415945765736343,0.023632001352834234,0.0009721417116246682,0.025419026678735135,0.016731340806562616,0.022701376087063015,0.02378125295534245,0.020202740208133004,0.017968848511412703
0,0.016417771905332956,3.05,2.03,1.0,6.94,s07,0.02397238021605222,0.009045000509782205,0.017864529903118268,0.013440044609816633,0.018121048596900315,0.024185775400518094,0.006814942007951412,0.018745887410509518,0.022963745488142052,0.013057377788570277,0.011981488941432597,0.01843017274206793,0.01939548633910776
0,0.028410226315051343,3.01,3.04,5.03,6.96,s07,0.026031854650476596,0.022953539858296245,0.02418147677849475,0.024588592235858606,0.01817903688398456,0.02255002710248959,0.007895620737774564,0.050484638311424954,0.03314153734081513,0.0185742758132597,0.013511838612856507,0.01740431879449078,0.023908907502562166
0,0.023730892139476812,1.97,7.03,1.0,7.1,s07,0.018321748618241016,0.018347859382629166,0.013990337198430755,0.03202932767483436,0.03062590884192236,0.023869599352826284,0.00691918322914508,0.02794467333223434,0.012818233116523298,0.01499933796329086,0.02368140202386451,0.021219592828016724,0.01644748703908112
0,0.0420292623750456,2.99,3.03,1.99,7.1,s07,0.031236043867174143,0.04930592250157059,0.019094240534436407,0.018119680036709957,0.049808082580566425,0.019770256553109256,0.007486533085622668,0.024491905135448785,0.023151578484000762,0.024714105207841557,0.019393539690709248,0.017559262335769796,0.01983034136659471
0,0.012616801928806844,2.0,4.04,3.13,7.08,s07,0.01751156953664909,0.017870772015917257,0.016999044261135698,0.014525145083874128,0.015694065659733147,0.02845515285704148,0.0035568112620933475,0.02586250645773739,0.017405031801579828,0.018142087118966147,0.024269311022794986,0.025037120699211494,0.028707295138048112
0,0.029206181802712068,6.09,3.04,1.96,7.97,s07,0.018067122815729347,0.017531920265365222,0.017564729019835572,0.0195842722912768,0.016133856585645246,0.02840005361960285,0.009757467738368763,0.02252022303067717,0.018518962702908134,0.01911424542521367,0.009151105447249053,0.03196967756267443,0.024379557305639742
0,0.025324329439100353,2.05,2.0,3.01,6.95,s07,0.02016078224332318,0.05053125504472417,0.025573891597789562,0.03643504865876916,0.013799709039968107,0.021215186014280053,0.009037826020838783,0.03406649945856458,0.01723420357966137,0.011847124233112368,0.014105886012524004,0.025048315132057398,0.01795218541071947
0,0.030850198361780684,7.09,2.94,1.0,7.0,s07,0.019394477645119288,0.022915322964008115,0.022723465175419188,0.025007093345725984,0.01774302272473348,0.029637009590713657,0.002537684691579627,0.015058457434594132,0.01817589015751071,0.0140386757608188,0.013641416609703975,0.024287473238431573,0.023756436463240747
0,0.018600369547749428,3.09,6.08,5.04,2.96,s07,0.02340627869406901,0.017759705637837252,0.022494456121786417,0.030380647261064136,0.06112363288452565,0.02946732155205614,0.009630302797283932,0.05396837847573403,0.018625155910030604,0.02253292562176178,0.024838984667599703,0.024352262832306345,0.03295281262570505
0,0.04105828586428576,6.96,7.03,5.03,7.05,s07,0.036442015197250766,0.033456083221322395,0.014256906676125579,0.029857083729335248,0.01721131316686084,0.01859422306438048,0.003774897847997694,0.024839108330862922,0.0233782288089445,0.0180344385105173,0.025576229933853837,0.029751049620764542,0.03495062052548575
0,0.0298965697047463,4.96,7.09,8.05,7.99,s07,0.03148875757765091,0.03145888056284772,0.01842551309983789,0.028571643919892132,0.037731189122558205,0.02803727143967728,0.00726667291977827,0.03412825625747358,0.022487873035472842,0.01282363004617747,0.02175394616140751,0.03065737687819099,0.022804530112297813
0,0.020061475890023064,4.97,7.08,6.99,7.0,s07,0.051135101947155676,0.015060908310896775,0.024163293314503977,0.015020279617576283,0.01833249972416787,0.01850063460213775,0.0037738688108398537,0.02617599544944331,0.02439462171031726,0.02294224277957461,0.02575675340799169,0.024197042381370493,0.022943800622290407
0,0.030507890615179643,4.01,7.13,7.06,2.0,s07,0.02482029289052824,0.01808977913070493,0.018197363549536116,0.018882336197318404,0.026826228414262934,0.023597192240285374,0.00783635106003069,0.018654376595884748,0.03082456363852668,0.01842876057048407,0.013361703265796892,0.024777428658453983,0.018919811143979712
0,0.02657987173930597,5.01,8.05,8.09,6.92,s07,0.021816357289712273,0.026304790139779516,0.013693694468144708,0.030864450795520824,0.019168743720421228,0.026574355441850304,0.00881837642106728,0.029873007164265726,0.023242544341873415,0.025194255860297086,0.020214886455745373,0.021734788644554224,0.03011118389553248
0,0.03330888224172075,8.1,9.0,7.0,7.01,s07,0.025061481077592537,0.026467667064344592,0.019334861448594684,0.02708506584167473,0.024109595910181858,0.02471954586741689,0.008900248013616455,0.02121646385493239,0.017250434382931033,0.021942714544443027,0.022636253231174363,0.02514906558361681,0.02027052575415282
0,0.018581355011069955,5.05,7.04,7.12,7.03,s07,0.01838871279915591,0.02331065188397419,0.01796179289346194,0.018008370975871484,0.018868599619184044,0.027972425614203374,0.010281464928074635,0.04684241835053984,0.018064175333295327,0.017225489511594454,0.01814663934183623,0.028801792960271806,0.018447941476171868
0,0.02942860828513031,5.03,7.1,7.03,5.99,s07,0.018539947467845645,0.014322285885577227,0.01299928785204042,0.024545319001753295,0.020759839214577785,0.019520585353557742,0.00348383249343049,0.020445180314732324,0.018006751825521083,0.01795191424233561,0.022864133185082812,0.03052828141621174,0.02946487069129939
0,0.017879606603265975,7.01,7.01,7.05,7.08,s07,0.03560053341630574,0.047791651078871095,0.023952041877495136,0.02418981437483723,0.02615376199994774,0.013603760645939635,0.006395224521034455,0.023925252566841377,0.02237218290894911,0.017330861353612035,0.026948110918613943,0.018960554521162153,0.02488479823856573
0,0.018979076450153967,7.01,7.03,6.03,7.05,s07,0.021562421150097592,0.01899396718203347,0.013017019191821851,0.025491301567999936,0.015993584374250025,0.02397915923988426,0.008517285347494909,0.02184462739686106,0.012074974867013555,0.02307638274947864,0.025378231163863136,0.015858127707141928,0.014613558154995196
